id; question_id;user_id;answer_id;created_at;updated_at;score
1671;230;74;988;"2019-09-25 12:32:47";"2019-09-25 12:32:57.572568";1.0
1672;230;79;988;"2019-09-25 12:32:47";"2019-09-25 12:33:01.423395";1.0
1673;231;74;993;"2019-09-25 12:33:00";"2019-09-25 12:33:18.843321";1.0
1674;231;79;993;"2019-09-25 12:33:04";"2019-09-25 12:33:20.226464";1.0
1675;234;74;1005;"2019-09-25 12:33:21";"2019-09-25 12:33:38.758154";1.0
1676;234;79;1005;"2019-09-25 12:33:42";"2019-09-25 12:33:45.17918";1.0
1677;235;74;1008;"2019-09-25 12:33:42";"2019-09-25 12:34:00.657347";1.0
1678;235;79;1008;"2019-09-25 12:34:04";"2019-09-25 12:34:08.474355";1.0
1679;236;74;1011;"2019-09-25 12:34:03";"2019-09-25 12:35:11.703791";0.0
1680;236;79;1014;"2019-09-25 12:35:15";"2019-09-25 12:35:56.774249";1.0
1681;236;74;1014;"2019-09-25 12:35:15";"2019-09-25 12:35:58.752077";1.0
1682;237;74;1015;"2019-09-25 12:36:01";"2019-09-25 12:36:24.947672";0.0
1683;237;79;1016;"2019-09-25 12:36:04";"2019-09-25 12:37:09.073071";0.0
1684;237;74;1017;"2019-09-25 12:36:27";"2019-09-25 12:38:44.182258";1.0
1685;237;79;1017;"2019-09-25 12:37:11";"2019-09-25 12:38:47.472664";1.0
1686;238;74;1022;"2019-09-25 12:38:46";"2019-09-25 12:38:57.836436";1.0
1687;238;79;1022;"2019-09-25 12:38:53";"2019-09-25 12:39:03.275657";1.0
1688;240;74;1028;"2019-09-25 12:39:00";"2019-09-25 12:39:48.079414";0.0
1689;240;79;1027;"2019-09-25 12:39:10";"2019-09-25 12:40:44.871919";0.0
1690;240;74;1030;"2019-09-25 12:39:50";"2019-09-25 12:41:13.800689";0.0
1691;240;79;1029;"2019-09-25 12:40:47";"2019-09-25 12:41:24.376917";1.0
1692;241;74;1033;"2019-09-25 12:41:22";"2019-09-25 12:41:40.433377";1.0
1693;241;79;1033;"2019-09-25 12:41:34";"2019-09-25 12:41:52.12946";1.0
1694;242;74;1036;"2019-09-25 12:41:44";"2019-09-25 12:42:10.025569";0.0
1695;242;79;1035;"2019-09-25 12:41:55";"2019-09-25 12:42:13.8087";1.0
1696;242;74;1035;"2019-09-25 12:42:13";"2019-09-25 12:42:17.360776";1.0
1697;243;74;1042;"2019-09-25 12:42:20";"2019-09-25 12:42:43.292307";1.0
1698;243;79;1042;"2019-09-25 12:42:20";"2019-09-25 12:42:49.769523";1.0
1699;244;79;1046;"2019-09-25 12:42:51";"2019-09-25 12:43:08.248992";1.0
1700;244;74;1046;"2019-09-25 12:42:45";"2019-09-25 12:43:11.278787";1.0
1701;245;74;1048;"2019-09-25 12:43:14";"2019-09-25 12:43:29.138608";1.0
1702;245;79;1048;"2019-09-25 12:43:16";"2019-09-25 12:43:29.27168";1.0
1703;239;74;1025;"2019-09-25 12:43:31";"2019-09-25 12:43:50.551334";1.0
1704;239;79;1026;"2019-09-25 12:43:31";"2019-09-25 12:43:57.134822";0.0
1705;239;79;1025;"2019-09-25 12:43:59";"2019-09-25 12:44:02.260555";1.0
1706;232;80;996;"2019-09-25 12:53:36";"2019-09-25 12:56:12.462549";1.0
1707;233;80;;"2019-09-25 12:56:20";"2019-09-25 12:57:54.137294";0.0
1708;233;80;;"2019-09-25 12:57:56";"2019-09-25 12:59:53.910293";0.0
1709;220;80;948;"2019-09-25 13:00:03";"2019-09-25 13:00:34.069935";1.0
1710;221;80;952;"2019-09-25 13:00:35";"2019-09-25 13:02:41.920959";1.0
1711;222;80;956;"2019-09-25 13:02:44";"2019-09-25 13:03:06.671178";1.0
1712;223;80;961;"2019-09-25 13:03:07";"2019-09-25 13:03:30.395994";1.0
1713;224;80;964;"2019-09-25 13:03:37";"2019-09-25 13:03:56.814738";1.0
1714;225;80;970;"2019-09-25 13:03:58";"2019-09-25 13:05:45.698519";1.0
1715;226;80;971;"2019-09-25 13:05:55";"2019-09-25 13:06:33.453075";1.0
1716;227;80;;"2019-09-25 13:06:36";"2019-09-25 13:08:34.515054";1.0
1717;228;80;979;"2019-09-25 13:08:36";"2019-09-25 13:09:52.361131";0.0
1718;228;80;982;"2019-09-25 13:09:55";"2019-09-25 13:09:59.470238";0.0
1719;229;80;984;"2019-09-25 13:11:02";"2019-09-25 13:11:35.075214";1.0
1720;230;80;988;"2019-09-25 13:11:38";"2019-09-25 13:12:49.347028";1.0
1721;231;80;993;"2019-09-25 13:12:51";"2019-09-25 13:13:18.497346";1.0
1722;234;80;1005;"2019-09-25 13:13:23";"2019-09-25 13:14:32.694185";1.0
1723;235;80;1008;"2019-09-25 13:14:40";"2019-09-25 13:15:33.04303";1.0
1724;232;88;996;"2019-09-25 13:15:25";"2019-09-25 13:16:27.158486";1.0
1725;233;88;;"2019-09-25 13:16:39";"2019-09-25 13:18:59.787734";0.0
1726;236;80;1014;"2019-09-25 13:15:36";"2019-09-25 13:19:31.502561";1.0
1727;233;88;;"2019-09-25 13:19:02";"2019-09-25 13:19:55.342233";0.0
1728;220;88;948;"2019-09-25 13:20:08";"2019-09-25 13:20:15.751532";1.0
1729;221;88;952;"2019-09-25 13:20:19";"2019-09-25 13:20:26.502071";1.0
1730;222;88;956;"2019-09-25 13:20:31";"2019-09-25 13:20:41.324538";1.0
1731;223;88;961;"2019-09-25 13:20:44";"2019-09-25 13:21:00.419051";1.0
1732;224;88;963;"2019-09-25 13:21:04";"2019-09-25 13:21:53.261722";0.0
1733;224;88;964;"2019-09-25 13:21:57";"2019-09-25 13:22:32.682263";1.0
1734;225;88;970;"2019-09-25 13:22:36";"2019-09-25 13:23:53.9606";1.0
1735;226;88;974;"2019-09-25 13:23:58";"2019-09-25 13:25:13.274547";0.0
1736;226;88;971;"2019-09-25 13:25:16";"2019-09-25 13:26:00.576684";1.0
1737;227;88;;"2019-09-25 13:26:05";"2019-09-25 13:26:39.166734";1.0
1738;228;88;981;"2019-09-25 13:26:47";"2019-09-25 13:27:36.074196";1.0
1739;239;88;1025;"2019-09-25 13:27:51";"2019-09-25 13:28:10.812376";1.0
1740;245;88;1048;"2019-09-25 13:28:13";"2019-09-25 13:28:28.191836";1.0
1741;244;88;1043;"2019-09-25 13:28:32";"2019-09-25 13:28:50.653239";0.0
1742;244;88;1046;"2019-09-25 13:28:54";"2019-09-25 13:31:38.896669";1.0
1743;243;88;1042;"2019-09-25 13:31:44";"2019-09-25 13:33:01.203325";1.0
1744;242;88;1036;"2019-09-25 13:33:06";"2019-09-25 13:33:19.747468";0.0
1745;242;88;1038;"2019-09-25 13:33:23";"2019-09-25 13:34:16.160541";0.0
1746;241;88;1033;"2019-09-25 13:34:20";"2019-09-25 13:34:29.259087";1.0
1747;237;80;1017;"2019-09-25 13:19:35";"2019-09-25 13:35:23.272147";1.0
1748;238;80;1022;"2019-09-25 13:35:33";"2019-09-25 13:36:17.860923";1.0
1749;240;88;1030;"2019-09-25 13:34:37";"2019-09-25 13:36:38.598697";0.0
1750;240;88;1029;"2019-09-25 13:36:43";"2019-09-25 13:37:28.17684";1.0
1751;240;80;1030;"2019-09-25 13:37:39";"2019-09-25 13:38:24.158407";0.0
1752;238;88;1019;"2019-09-25 13:37:31";"2019-09-25 13:38:40.984484";0.0
1753;240;80;1029;"2019-09-25 13:38:28";"2019-09-25 13:39:14.631218";1.0
1754;238;88;1022;"2019-09-25 13:38:47";"2019-09-25 13:39:50.474827";1.0
1755;237;88;1015;"2019-09-25 13:39:55";"2019-09-25 13:40:19.559342";0.0
1756;241;80;1033;"2019-09-25 13:39:36";"2019-09-25 13:40:40.661994";1.0
1757;242;80;1035;"2019-09-25 13:40:43";"2019-09-25 13:41:00.589897";1.0
1758;237;88;1018;"2019-09-25 13:40:24";"2019-09-25 13:41:57.959114";0.0
1759;243;80;1042;"2019-09-25 13:41:04";"2019-09-25 13:43:04.054167";1.0
1760;244;80;1046;"2019-09-25 13:44:01";"2019-09-25 13:44:11.010428";1.0
1761;245;80;1048;"2019-09-25 13:44:15";"2019-09-25 13:45:24.742073";1.0
1762;239;80;1025;"2019-09-25 13:45:27";"2019-09-25 13:45:47.643755";1.0
1763;236;88;1011;"2019-09-25 13:42:32";"2019-09-25 13:46:55.493819";0.0
1764;236;88;1014;"2019-09-25 13:46:59";"2019-09-25 13:47:50.929038";1.0
1765;235;88;1007;"2019-09-25 13:47:54";"2019-09-25 13:48:54.353295";0.0
1766;235;88;1008;"2019-09-25 13:48:58";"2019-09-25 13:49:14.599549";1.0
1767;234;88;1005;"2019-09-25 13:49:18";"2019-09-25 13:50:54.079134";1.0
1768;231;88;993;"2019-09-25 13:51:10";"2019-09-25 13:51:23.865009";1.0
1769;230;88;988;"2019-09-25 13:51:32";"2019-09-25 13:52:07.099835";1.0
1770;155;56;691;"2019-09-25 20:12:12";"2019-09-25 20:12:19.172242";1.0
1771;171;56;755;"2019-09-25 20:12:23";"2019-09-25 20:12:34.147087";0.0
1772;171;56;756;"2019-09-25 20:12:37";"2019-09-25 20:12:44.32866";1.0
1773;232;78;996;"2019-09-25 20:41:09";"2019-09-25 20:42:02.848598";1.0
1774;233;78;;"2019-09-25 20:42:13";"2019-09-25 20:48:06.659212";1.0
1775;220;78;947;"2019-09-25 20:48:24";"2019-09-25 20:48:35.057744";0.0
1776;220;78;948;"2019-09-25 20:48:43";"2019-09-25 20:51:54.16905";1.0
1777;221;78;952;"2019-09-25 20:51:59";"2019-09-25 20:52:13.831585";1.0
1778;222;78;956;"2019-09-25 20:52:22";"2019-09-25 20:52:54.861162";1.0
1779;223;78;961;"2019-09-25 20:52:59";"2019-09-25 20:53:35.305979";1.0
1780;224;78;964;"2019-09-25 20:53:41";"2019-09-25 20:54:12.615841";1.0
1781;225;78;970;"2019-09-25 20:54:19";"2019-09-25 20:54:49.102781";1.0
1782;226;78;971;"2019-09-25 20:54:53";"2019-09-25 20:56:38.958366";1.0
1783;227;78;;"2019-09-25 20:58:39";"2019-09-25 20:58:58.719181";1.0
1784;228;78;981;"2019-09-25 20:59:17";"2019-09-25 21:00:08.991447";1.0
1785;229;78;984;"2019-09-25 21:00:14";"2019-09-25 21:00:37.423234";1.0
1786;230;78;988;"2019-09-25 21:00:43";"2019-09-25 21:01:38.902754";1.0
1787;231;78;993;"2019-09-25 21:01:43";"2019-09-25 21:01:59.550949";1.0
1788;234;78;1005;"2019-09-25 21:02:03";"2019-09-25 21:02:41.885694";1.0
1789;235;78;1008;"2019-09-25 21:02:52";"2019-09-25 21:03:31.421655";1.0
1790;236;78;1014;"2019-09-25 21:03:36";"2019-09-25 21:07:01.665771";1.0
1791;237;78;1017;"2019-09-25 21:07:09";"2019-09-25 21:08:56.639672";1.0
1792;238;78;1022;"2019-09-25 21:09:01";"2019-09-25 21:09:39.317244";1.0
1793;240;78;1030;"2019-09-25 21:09:44";"2019-09-25 21:10:19.546639";0.0
1794;240;78;1029;"2019-09-25 21:10:24";"2019-09-25 21:10:52.180032";1.0
1795;241;78;1033;"2019-09-25 21:10:57";"2019-09-25 21:11:06.146073";1.0
1796;242;78;1035;"2019-09-25 21:11:12";"2019-09-25 21:12:12.668122";1.0
1797;243;78;1042;"2019-09-25 21:12:18";"2019-09-25 21:14:11.279921";1.0
1798;244;78;1046;"2019-09-25 21:14:16";"2019-09-25 21:15:07.302694";1.0
1799;245;78;1048;"2019-09-25 21:15:14";"2019-09-25 21:15:22.785432";1.0
1800;239;78;1025;"2019-09-25 21:15:29";"2019-09-25 21:15:39.338148";1.0
1801;246;90;1052;"2019-09-26 09:54:21";"2019-09-26 09:54:28.026943";1.0
1802;247;90;1056;"2019-09-26 09:54:29";"2019-09-26 09:54:34.909712";1.0
1803;248;90;1060;"2019-09-26 09:54:36";"2019-09-26 09:54:40.386663";1.0
1804;249;90;1065;"2019-09-26 09:54:41";"2019-09-26 09:54:46.801906";1.0
1805;250;90;1068;"2019-09-26 09:54:48";"2019-09-26 09:55:34.438054";1.0
1806;251;90;1074;"2019-09-26 09:55:37";"2019-09-26 09:56:17.787829";1.0
1807;252;90;1075;"2019-09-26 09:56:19";"2019-09-26 09:56:41.277496";1.0
1808;253;90;;"2019-09-26 09:56:45";"2019-09-26 09:56:56.398176";0.0
1809;253;90;;"2019-09-26 09:57:01";"2019-09-26 09:57:26.660878";1.0
1810;254;90;1085;"2019-09-26 09:57:43";"2019-09-26 09:58:39.734841";1.0
1811;255;90;1088;"2019-09-26 09:58:41";"2019-09-26 09:58:55.020226";1.0
1812;256;90;1092;"2019-09-26 09:58:57";"2019-09-26 09:59:02.78067";1.0
1813;257;90;1097;"2019-09-26 09:59:04";"2019-09-26 09:59:13.958279";1.0
1814;258;90;1100;"2019-09-26 09:59:16";"2019-09-26 09:59:37.689449";1.0
1815;1;64;1;"2019-09-26 09:59:47";"2019-09-26 09:59:54.803369";1.0
1816;259;90;;"2019-09-26 09:59:39";"2019-09-26 10:01:35.829866";1.0
1817;3;64;12;"2019-09-26 10:00:33";"2019-09-26 10:02:16.704162";1.0
1818;260;90;1109;"2019-09-26 10:01:37";"2019-09-26 10:02:28.29258";1.0
1819;5;64;17;"2019-09-26 10:02:32";"2019-09-26 10:02:43.061345";0.0
1820;261;90;1112;"2019-09-26 10:02:34";"2019-09-26 10:02:56.892352";1.0
1821;262;90;1116;"2019-09-26 10:02:58";"2019-09-26 10:03:06.171514";0.0
1822;262;90;1118;"2019-09-26 10:03:08";"2019-09-26 10:03:41.541932";1.0
1823;263;90;1121;"2019-09-26 10:05:06";"2019-09-26 10:06:26.092212";1.0
1824;2;64;8;"2019-09-26 10:02:52";"2019-09-26 10:06:37.547954";1.0
1825;264;90;1126;"2019-09-26 10:06:32";"2019-09-26 10:06:47.298262";1.0
1826;265;90;1129;"2019-09-26 10:06:50";"2019-09-26 10:07:10.699354";1.0
1827;4;64;14;"2019-09-26 10:06:44";"2019-09-26 10:07:17.556066";1.0
1828;266;90;1134;"2019-09-26 10:07:13";"2019-09-26 10:07:27.196036";0.0
1829;6;64;22;"2019-09-26 10:07:20";"2019-09-26 10:07:27.575631";1.0
1830;89;64;434;"2019-09-26 10:07:30";"2019-09-26 10:08:08.12595";1.0
1831;266;90;1133;"2019-09-26 10:07:30";"2019-09-26 10:08:09.420385";1.0
1832;268;90;1139;"2019-09-26 10:08:13";"2019-09-26 10:08:30.117226";1.0
1833;271;90;1152;"2019-09-26 10:08:32";"2019-09-26 10:08:40.308663";1.0
1834;5;64;18;"2019-09-26 10:09:28";"2019-09-26 10:10:10.604755";1.0
1835;90;64;438;"2019-09-26 10:10:33";"2019-09-26 10:10:44.294635";1.0
1836;91;64;442;"2019-09-26 10:10:46";"2019-09-26 10:13:25.183782";1.0
1837;156;64;698;"2019-09-26 10:13:27";"2019-09-26 10:14:06.732302";0.0
1838;156;64;697;"2019-09-26 10:14:10";"2019-09-26 10:15:43.242513";1.0
1839;92;64;443;"2019-09-26 10:15:49";"2019-09-26 10:16:08.763082";0.0
1840;92;64;445;"2019-09-26 10:16:11";"2019-09-26 10:16:23.350653";0.0
1841;93;64;449;"2019-09-26 10:16:30";"2019-09-26 10:16:56.585921";1.0
1842;94;64;451;"2019-09-26 10:16:58";"2019-09-26 10:17:06.2263";1.0
1843;95;64;458;"2019-09-26 10:17:09";"2019-09-26 10:18:28.795351";1.0
1844;116;64;;"2019-09-26 10:18:31";"2019-09-26 10:20:35.595535";0.0
1845;116;64;;"2019-09-26 10:20:40";"2019-09-26 10:21:20.076399";1.0
1846;117;64;539;"2019-09-26 10:21:23";"2019-09-26 10:22:55.646385";1.0
1847;118;64;544;"2019-09-26 10:22:59";"2019-09-26 10:23:18.191262";1.0
1848;119;64;549;"2019-09-26 10:23:21";"2019-09-26 10:23:32.17496";1.0
1849;120;64;552;"2019-09-26 10:23:34";"2019-09-26 10:24:22.849113";1.0
1850;232;91;995;"2019-09-26 10:27:28";"2019-09-26 10:28:25.307791";0.0
1851;130;64;592;"2019-09-26 10:24:26";"2019-09-26 10:30:22.820126";1.0
1852;220;91;947;"2019-09-26 10:31:33";"2019-09-26 10:32:34.135194";0.0
1853;221;91;952;"2019-09-26 10:32:37";"2019-09-26 10:32:49.653696";1.0
1854;222;91;955;"2019-09-26 10:32:54";"2019-09-26 10:33:04.110517";0.0
1855;223;91;961;"2019-09-26 10:33:07";"2019-09-26 10:33:22.574525";1.0
1856;121;64;;"2019-09-26 10:30:29";"2019-09-26 10:34:03.951564";0.0
1857;224;91;963;"2019-09-26 10:33:26";"2019-09-26 10:34:07.068603";0.0
1858;225;91;970;"2019-09-26 10:34:09";"2019-09-26 10:35:28.689064";1.0
1859;226;91;971;"2019-09-26 10:35:32";"2019-09-26 10:36:27.262633";1.0
1860;121;64;;"2019-09-26 10:34:06";"2019-09-26 10:36:28.499699";1.0
1861;227;91;;"2019-09-26 10:36:33";"2019-09-26 10:37:06.248569";0.0
1862;228;91;981;"2019-09-26 10:37:12";"2019-09-26 10:38:10.441792";1.0
1863;229;91;984;"2019-09-26 10:38:35";"2019-09-26 10:41:24.082502";1.0
1864;230;91;988;"2019-09-26 10:41:30";"2019-09-26 10:41:42.006713";1.0
1865;231;91;993;"2019-09-26 10:41:45";"2019-09-26 10:42:04.611523";1.0
1866;234;91;1005;"2019-09-26 10:42:08";"2019-09-26 10:42:28.809295";1.0
1867;122;64;561;"2019-09-26 10:40:11";"2019-09-26 10:43:22.829994";1.0
1868;237;91;1017;"2019-09-26 10:43:11";"2019-09-26 10:44:52.684374";1.0
1869;238;91;1020;"2019-09-26 10:44:56";"2019-09-26 10:45:19.429449";0.0
1870;240;91;1030;"2019-09-26 10:45:22";"2019-09-26 10:45:38.221729";0.0
1871;241;91;1033;"2019-09-26 10:45:41";"2019-09-26 10:45:53.420079";1.0
1872;242;91;1036;"2019-09-26 10:45:56";"2019-09-26 10:46:08.837963";0.0
1873;243;91;1042;"2019-09-26 10:46:13";"2019-09-26 10:46:28.01177";1.0
1874;244;91;1046;"2019-09-26 10:46:31";"2019-09-26 10:47:59.448412";1.0
1875;245;91;1048;"2019-09-26 10:48:02";"2019-09-26 10:48:10.879064";1.0
1876;239;91;1025;"2019-09-26 10:48:14";"2019-09-26 10:48:34.947782";1.0
1877;235;91;1008;"2019-09-26 10:51:09";"2019-09-26 10:51:32.880112";1.0
1878;236;91;1012;"2019-09-26 10:51:38";"2019-09-26 10:52:08.946898";0.0
1879;131;64;596;"2019-09-26 11:11:42";"2019-09-26 11:16:18.437552";1.0
1880;132;64;602;"2019-09-26 11:20:15";"2019-09-26 11:21:10.993681";1.0
1881;133;64;603;"2019-09-26 11:21:14";"2019-09-26 11:22:25.343593";1.0
1882;158;64;705;"2019-09-26 11:22:28";"2019-09-26 11:27:14.644057";1.0
1883;159;64;708;"2019-09-26 11:27:18";"2019-09-26 11:30:43.830807";1.0
1884;160;64;713;"2019-09-26 11:31:12";"2019-09-26 11:33:21.266584";1.0
1885;162;64;722;"2019-09-26 11:33:25";"2019-09-26 11:51:46.880405";1.0
1886;246;92;1052;"2019-09-26 14:01:19";"2019-09-26 14:01:26.998836";1.0
1887;247;92;1056;"2019-09-26 14:01:30";"2019-09-26 14:01:36.341318";1.0
1888;248;92;1059;"2019-09-26 14:01:40";"2019-09-26 14:01:50.100728";0.0
1889;248;92;1060;"2019-09-26 14:01:52";"2019-09-26 14:02:03.9499";1.0
1890;249;92;1065;"2019-09-26 14:02:12";"2019-09-26 14:02:21.005668";1.0
1891;250;92;1069;"2019-09-26 14:02:23";"2019-09-26 14:02:36.651046";0.0
1892;250;92;1069;"2019-09-26 14:02:38";"2019-09-26 14:02:46.795934";0.0
1893;251;92;1074;"2019-09-26 14:02:55";"2019-09-26 14:03:34.448521";1.0
1894;252;92;1075;"2019-09-26 14:03:49";"2019-09-26 14:04:09.952389";1.0
1895;253;92;;"2019-09-26 14:04:14";"2019-09-26 14:04:25.110061";0.0
1896;253;92;;"2019-09-26 14:04:27";"2019-09-26 14:04:37.653011";0.0
1897;254;92;1085;"2019-09-26 14:04:42";"2019-09-26 14:05:09.670543";1.0
1898;255;92;1088;"2019-09-26 14:05:13";"2019-09-26 14:05:37.518416";1.0
1899;256;92;1092;"2019-09-26 14:05:45";"2019-09-26 14:06:08.894755";1.0
1900;257;92;1097;"2019-09-26 14:06:12";"2019-09-26 14:06:20.774628";1.0
1901;258;92;1100;"2019-09-26 14:06:25";"2019-09-26 14:06:43.238397";1.0
1902;259;92;;"2019-09-26 14:06:50";"2019-09-26 14:07:19.735962";1.0
1903;260;92;1109;"2019-09-26 14:07:22";"2019-09-26 14:08:03.23665";1.0
1904;261;92;1113;"2019-09-26 14:08:05";"2019-09-26 14:08:31.256438";0.0
1905;261;92;1112;"2019-09-26 14:08:33";"2019-09-26 14:09:21.763086";1.0
1906;262;92;1115;"2019-09-26 14:09:25";"2019-09-26 14:10:43.985623";0.0
1907;262;92;1118;"2019-09-26 14:10:45";"2019-09-26 14:11:01.046375";1.0
1908;263;92;1119;"2019-09-26 14:11:05";"2019-09-26 14:11:34.32027";0.0
1909;263;92;1121;"2019-09-26 14:11:36";"2019-09-26 14:12:05.617295";1.0
1910;264;92;1123;"2019-09-26 14:12:08";"2019-09-26 14:12:22.600075";0.0
1911;264;92;1126;"2019-09-26 14:12:24";"2019-09-26 14:12:31.380194";1.0
1912;265;92;1129;"2019-09-26 14:12:36";"2019-09-26 14:12:44.911852";1.0
1913;266;92;1134;"2019-09-26 14:12:47";"2019-09-26 14:13:07.663431";0.0
1914;266;92;1133;"2019-09-26 14:13:11";"2019-09-26 14:14:27.204931";1.0
1915;268;92;1139;"2019-09-26 14:14:29";"2019-09-26 14:14:39.986828";1.0
1916;271;92;1152;"2019-09-26 14:14:42";"2019-09-26 14:14:51.266554";1.0
1917;188;60;819;"2019-09-26 17:21:27";"2019-09-26 17:23:02.057948";1.0
1918;217;60;937;"2019-09-26 17:23:11";"2019-09-26 17:28:14.47242";1.0
1919;218;60;942;"2019-09-26 17:28:19";"2019-09-26 17:28:39.972715";1.0
1920;189;60;825;"2019-09-26 17:28:44";"2019-09-26 17:29:30.109421";1.0
1921;190;60;830;"2019-09-26 17:29:37";"2019-09-26 17:29:44.266434";1.0
1922;191;60;833;"2019-09-26 17:29:48";"2019-09-26 17:30:01.211969";1.0
1923;192;60;835;"2019-09-26 17:30:05";"2019-09-26 17:30:26.518037";1.0
1924;193;60;841;"2019-09-26 17:30:30";"2019-09-26 17:30:45.390862";0.0
1925;193;60;842;"2019-09-26 17:30:51";"2019-09-26 17:30:59.485944";1.0
1926;194;60;843;"2019-09-26 17:31:03";"2019-09-26 17:31:14.148757";0.0
1927;194;60;845;"2019-09-26 17:31:17";"2019-09-26 17:32:03.597352";1.0
1928;214;60;926;"2019-09-26 17:32:10";"2019-09-26 17:32:19.880092";1.0
1929;213;60;922;"2019-09-26 17:32:23";"2019-09-26 17:32:41.550772";1.0
1930;212;60;918;"2019-09-26 17:32:46";"2019-09-26 17:34:15.523532";1.0
1931;211;60;914;"2019-09-26 17:34:19";"2019-09-26 17:34:44.835926";1.0
1932;210;60;909;"2019-09-26 17:35:01";"2019-09-26 17:35:23.001294";1.0
1933;195;60;848;"2019-09-26 17:35:41";"2019-09-26 17:36:34.982931";1.0
1934;196;60;852;"2019-09-26 17:36:39";"2019-09-26 17:36:46.520058";0.0
1935;196;60;851;"2019-09-26 17:36:50";"2019-09-26 17:37:04.503696";1.0
1936;197;60;858;"2019-09-26 17:37:08";"2019-09-26 17:38:15.53855";1.0
1937;198;60;862;"2019-09-26 17:38:20";"2019-09-26 17:39:29.403632";1.0
1938;199;60;863;"2019-09-26 17:39:34";"2019-09-26 17:40:07.07172";1.0
1939;200;60;867;"2019-09-26 17:40:13";"2019-09-26 17:43:50.644407";1.0
1940;201;60;872;"2019-09-26 17:43:56";"2019-09-26 17:44:07.0526";1.0
1941;202;60;877;"2019-09-26 17:44:10";"2019-09-26 17:44:23.980504";1.0
1942;203;60;881;"2019-09-26 17:45:12";"2019-09-26 17:45:26.633993";1.0
1943;204;60;884;"2019-09-26 17:45:30";"2019-09-26 17:45:39.750224";1.0
1944;209;60;903;"2019-09-26 17:45:43";"2019-09-26 17:46:08.749463";1.0
1945;205;60;889;"2019-09-26 17:46:12";"2019-09-26 17:46:21.553481";1.0
1946;208;60;902;"2019-09-26 17:46:25";"2019-09-26 17:47:58.105306";0.0
1947;208;60;899;"2019-09-26 17:48:02";"2019-09-26 17:48:16.189934";1.0
1948;206;60;893;"2019-09-26 17:48:20";"2019-09-26 17:48:31.649112";1.0
1949;207;60;895;"2019-09-26 17:48:39";"2019-09-26 17:49:38.153769";1.0
1950;232;93;996;"2019-09-26 19:48:14";"2019-09-26 19:50:59.423348";1.0
1951;233;93;;"2019-09-26 19:51:08";"2019-09-26 20:00:38.772385";1.0
1952;220;93;948;"2019-09-27 07:41:03";"2019-09-27 07:41:24.301333";1.0
1953;221;93;952;"2019-09-27 07:41:27";"2019-09-27 07:41:44.566466";1.0
1954;222;93;956;"2019-09-27 07:41:48";"2019-09-27 07:42:08.759983";1.0
1955;223;93;961;"2019-09-27 07:42:15";"2019-09-27 07:42:38.60352";1.0
1956;224;93;964;"2019-09-27 07:42:42";"2019-09-27 07:42:57.742085";1.0
1957;225;93;970;"2019-09-27 07:43:01";"2019-09-27 07:43:39.302339";1.0
1958;226;93;971;"2019-09-27 07:43:42";"2019-09-27 07:48:06.081612";1.0
1959;227;93;;"2019-09-27 07:48:09";"2019-09-27 07:51:01.710535";0.0
1960;227;93;;"2019-09-27 07:51:10";"2019-09-27 07:51:46.420481";0.0
1961;228;93;981;"2019-09-27 07:56:04";"2019-09-27 07:57:52.98211";1.0
1962;229;93;984;"2019-09-27 07:58:05";"2019-09-27 07:59:05.475594";1.0
1963;230;93;988;"2019-09-27 07:59:09";"2019-09-27 07:59:55.584566";1.0
1964;231;93;993;"2019-09-27 07:59:59";"2019-09-27 08:00:26.80726";1.0
1965;234;93;1005;"2019-09-27 08:00:30";"2019-09-27 08:01:05.896507";1.0
1966;235;93;1008;"2019-09-27 08:01:09";"2019-09-27 08:01:36.977214";1.0
1967;236;93;1012;"2019-09-27 08:01:40";"2019-09-27 08:03:53.285901";0.0
1968;236;93;1011;"2019-09-27 08:04:01";"2019-09-27 08:04:15.696893";0.0
1969;237;93;1017;"2019-09-27 08:04:25";"2019-09-27 08:05:17.962909";1.0
1970;238;93;1022;"2019-09-27 08:05:24";"2019-09-27 08:07:30.204812";1.0
1971;240;93;1030;"2019-09-27 08:07:33";"2019-09-27 08:07:49.673589";0.0
1972;240;93;1030;"2019-09-27 08:07:53";"2019-09-27 10:12:26.206166";0.0
1973;241;93;1033;"2019-09-27 10:14:59";"2019-09-27 10:15:40.927787";1.0
1974;242;93;1035;"2019-09-27 10:15:44";"2019-09-27 10:17:27.279371";1.0
1975;243;93;1042;"2019-09-27 10:17:31";"2019-09-27 10:22:15.493008";1.0
1976;244;93;1046;"2019-09-27 10:22:19";"2019-09-27 10:22:44.942113";1.0
1977;245;93;1048;"2019-09-27 10:22:48";"2019-09-27 10:24:01.452062";1.0
1978;239;93;1025;"2019-09-27 10:24:06";"2019-09-27 10:24:18.622165";1.0
1979;232;89;997;"2019-09-27 12:17:55";"2019-09-27 12:25:05.186356";0.0
1980;232;89;996;"2019-09-27 12:25:07";"2019-09-27 12:25:16.144257";1.0
1981;233;89;;"2019-09-27 12:25:29";"2019-09-27 12:27:04.944545";1.0
1982;220;89;948;"2019-09-27 12:27:10";"2019-09-27 12:27:17.83662";1.0
1983;221;89;952;"2019-09-27 12:27:19";"2019-09-27 12:27:29.146521";1.0
1984;222;89;956;"2019-09-27 12:27:31";"2019-09-27 12:27:42.948054";1.0
